,text,is_depressed
8313,QUE O MACRON TENHA MUITA PACIÊNCIA E AINDA AJUDE A GENTE PORQUE PUTA QUE PARIU QUANTOS ANOS A PORRA DO BOLSONARO TEM ??????…,False
8314,"ATENÇÃO POR FAVOR!!!
meu pai desenvolveu um aplicativo com fins de ajudar os animaizinhos, sejam perdidos, achados ou que precisam ser adotados.. é muito fácil de usar e totalmente GRATUITO
ele trabalhou muito para que ficasse perfeitinho, por favor vamos dar uma forcinha ",False
8315,Maior parte do elenco canino de A Dama e o Vagabundo foi encontrado em abrigos  [Frazer Harrison / Getty Images North America / AFP],False
8316,"quem não votar no Andre ou no Edu = fascista
#MasterChefBR",False
8317,À luz do luar bate a bunda no chão,False
8318,2014 —> 2019 …,False
8319,…,False
8320,"Ontem voltando para minha casa, me deparo com uma cena horrível, o suposto “dono” joga essa cadelinha pelo carro como se fosse um lixo. Pedi pro uber voltar e peguei ela, dei banho e ela tá sem nenhuma pulga ou carrapato. **PRECISO ACHAR UM LAR** DEEM RT PARA AJUDAR! Por favor!",False
8321,mano olha como esse borzoi parece o it,False
8322,my childhood in one pic,False
8323,amo quando o produto é igual a imagem mostrada na embalagem…,False
8324,boa noite twitter,False
8325,"eu: nossa que gracinha, ainda hidrata a pele! oq poderia dar errado?
eu 3min depois",False
8326,thread sobre a importância de peneirar os milhos antes de fazer pipoca:,False
8327,mano isso foi horrível em tantos niveis…,False
8328,esse vídeo é perfeito…,False
8329,"gente, faz quantos anos que a Melody tem 12 anos?",False
8330,"PESSOAL, eu percebi que EARTH, que é Terra em inglês, é uma palavra formada pelas iniciais de todos os continentes!!!!

Europe
Africa
Rondonia
Tailândia 
Hamerica

Fiquei emocionado",False
8331,"Pessoal boa tarde! Vi esta msg no Facebook é de uma protetora DESESPERADA com a fome de seus animais. 
Atualmente ela tem mais de 80 animais, entre cães e gatos. Sua casa virou ponto de abandono e ela tem cães deficientes, idosos e doentes.",False
8332,rindo igual uma retardada q sou,False
8333,"Me chamo Mariana Ferrer, tenho 22 anos, fui dopada, estuprada e tive minha virgindade roubada por um desconhecido em um Beach Club “conceituado” de Florianópolis aonde eu estava trabalhando como embaixadora. Relato completo no insta @/maribferrer me ajude divulgando meu caso.",False
8334,"will melhor personagem sim 
fiquei de coração partido com esses muleque folgado zoando a campanha dele…",False
8335,"Stranger Things, Season 3 (2019)",False
8336,okay guys hear me out...,False
8337,"why are you so obsessed with me mana va viver sua vida
lavar o cabelo 
eu hein",False
8338,eu nasceria de novo 80 vezes se fosse pra ter uma sobrancelha dessas,False
8339,fugindo loucamente dos spoilers de stranger things,False
8340,n gostou paga minha conta amô,False
8341,acabada ft. derrotada porém com a sobrancelha impecável sempre,False
8342,"if you were born before 1996 you are a millennial

if you were born after 2005 you are gen z

if you were born in between then you are an honorary member of the black eyed peas",False
8343,is everyone ok?…,False
8344,que perigo deixar os ator assim com os bicho selvagem solto…,False
8345,"ajuda ai gente, qual eu posto no insta?",False
8346,"algo q provavelmente alguém já falou mas eu nunca vi: além da evolução da rapunzel ser impecável, eu simplesmente AMO isso de mostrar q não é só pq a pessoa ta falando que te ama que ela quer o seu bem. ""sua mãe sabe mais"" é um dos melhores solos de vilões pq o peso que isso têm…",False
8347,Mds se vc der zoom a qualidade melhora…,False
8348,"OLHA EU KKKK
touro asc em gêmeos todinha…",False
8349,"Bom dia, tudo bem?? O projeto na qual faço parte está prestes a fechar as portas por falta de recursos. Criamos uma vakinha online e precisamos de ajuda para divulgar. Pode nos ajudar? 
@projetocaomer…",False
8350,amava todos PERFEITOS …,False
8351,same energy,False
8352,até onde sei não há nenhuma teoria que questione a existência de bordados…,False
8353,mano essa mina nem é humana…,False
8354,"ai irmao
sem condições…",False
8355,"Entrei no computador e tava tocando aquela musica “mamma mia” no chrome
É pq tava com a ABBA aberta",False
8356,o desafio matinal da mulher urbana paulista é fazer um delineado perfeito no trem em movimento,False
8357,quando eu mando foto minha pros meus amigos escolherem e cada um escolhe uma,False
8358,game of thrones season 8 moodboard,False
8359,o beiçola se transformando na mãe dele…,False
8360,Quando alguém morre assim eu SEMPRE lembro desse texto. Sempre. E é um soco no estômago cada vez que o leio,False
8361,apenas vá,False
8362,e essas pagina no tt que pega foto dos meus avós sem nem perguntar…,False
8363,flagrado,False
8364,"( •_•)                            (•_• ) 
( ง )ง                           ୧( ୧ )
/︶\                               /︶\
coisas pra           ficar ansioso
fazer               pra fazer e ñ conseguir
                              produzir nada",False
8365,eu todo dia com um meme de cachorro diferente no perfil do whats…,False
8366,"pessoas no metrô que ficam grudadas na minha nuca
pq respiram como o darth vader?",False
8367,"tem um cara ouvindo a abertura de um maluco no pedaço muito alto aqui no trem
tô me segurando muito pra não cantar ela inteira aqui",False
8368,"boa época 
brinks era terrível 
mas o gosto musical era bom…",False
8369,"""Desperte o tigre que há em você!""

o tigre que há em mim:",False
8370,EU TO MUITO FELIZ COM ESSA REFERENCIA  …,False
8371,"Peço a ajuda de vcs para que possam da rt  pfv
Kiara se acidentou, a cerca de duas semanas e quebrou a coluna. Ela precisa fazer uma ressonância que custa em torno de R$ 1500,00 e uma operação 
E nós não temos condições, vou explicar nos comentários ",False
8372,"Gente o meu pai criou um aplicado de entregas, onde tipo, se vc esquece uma apostila em casa e n tem quem levar, vc pede um motoboy pelo app e ele pega a apostila pra vc, e ultimamente ele anda mt triste q o aplicativo n esta dando certo, então quem puder divulgar, agradeço muito",False
8373,"nossa, eu todo dia…",False
8374,nossa se o maluco me aparece com isso eu mando tomar no cu…,False
8375,eu to presa nesse video tem umas 5 horas  …,False
8376,"Pra dirigir: exame psicotécnico

Pra atirar: exame psicológico

Pra operar: graduação e especialização

Pra ser político: “A frozen vive sozinha pq ela é lésbica e vai acordar a bela adormecida com um beijo gay”…",False
8377,"mano essa mulher usa droga não é possível 
não tem UM amigo pra avisar das bosta que ela fala?…",False
8378,"me
  |
  |
  | _ _ _ _ _ _ _ _ _ _ _ _
                                    |
 asking for help    |
   _ _ _ _ _ _ _ _  _ _ _ _ |
  |
  |
  |
trying to do everything on my own and then having a mild nervous breakdown",False
8379,primeira notícia boa de 2019…,False
8380,e não é??…,False
8381,"[Goiânia-Go] 
Gente esse cachorrinho ta na porta do Upa de Aparecida, av José Alberto de Souza, ele é macho, super dócil, tentei dar comida pra ele e ele conseguiu comer!!! Ajudem dando rt pra ver se alguém se prontifica e consegue dar um lar pra ele ",False
8382,"mano no farol perto de casa tem um morador de rua que pede com um vira-lata no ombro
tipo um papagaio de pirata
mas é tipo, um puta vira-lata
não sei como ele se equilibra
vou tentar tirar uma foto",False
8383,corte novo,False
8384,sou lindo,False
8385,O único defeito desse vídeo é que ele acaba …,False
8386,gente 1 e 2 >>>>>>>>…,False
8387,"O Trump mandou o famoso NA VOLTA A GENTE COMPRA, FILHÃO pro Bolsonaro e o capitão, inocente, caiu.…",False
8388,oi cara de boi,False
8389,"eu ouvindo o despertador tocar, completamente inerte esperando que caia um meteoro na terra pra eu não ter que ir pra faculdade",False
8390,"Seg de manhã eu: Nossa, to me sentindo mto feliz! Vai dar tudo certo!
Seg no fim do dia:",False
8391,Sempre faltam palavras pra descrever Danai Gurira …,False
8392,those panels literally have tom holland’s peter parker energy,False
8393,MANO VAI TRABALHAR VELHO…,False
8394,"got em três frases
17min de pegação 
john snow conta pra family do caso com a loirona
missandei e dragão morrem
é isso obrigada por assistirem #GameOfThrones",False
8395,mano alguém faz um carinho nesse lobo #Gameoftrhones,False
8396,oi,False
8397,"ai bolsonaro, você me gasta demais…",False
8398,Esse vídeo é tão perfeito …,False
8399,"Isso foi lindo
'Seu ódio não é bem-vindo aqui', diz prefeito de Nova York a Bolsonaro…",False
8400,um anjo na terra …,False
8401,"Galera do Rio, esse é meu pai e ele trabalha com móveis planejados a uns 10 anos, e com a crise ele se tornou autônomo, mas os serviços estão se tornando meio escassos",False
8402,na moral que mulher…,False
8403,robert downey jr. as irons: a thread,False
8404,"qual ae 
ajudem",False
8405,"vou lançar o guia do metroleiro das galáxias 
pra contar as batalhas diárias do transporte publico em hora de rush",False
8406,"um dia na praia a gente jurou
ficar juntos pra sempre
depois tudo mudou
eram portas abertas
que depois se fecharam
o tempo passou
e as coisas mudaram
separaram a geeeeente
as circunstâncias e as coisaaaaas",False
8407,tem gente que parece que tá com caixa de som e não fone de ouvido,False
8408,Nossa vai ser dificílimo enfrentar o exército da Cersei agora que eles derrotaram A PORRA DE UM EXÉRCITO DE MORTO VIVO COM UM DRAGÃO MORTO VIVO UM GIGANTE MORTO VIVO UM REI QUE REANIMAVA OS MORTO PRA VIRAR MORTO VIVO,False
8409,"gente creme de maracujá cheira a suor, seja de cabelo, de corpo ou de mãos 
vamos combinar de ninguém usar nunca mais até ser extinto?",False
8410,"A Arya transou no episódio anterior
Nesse matou o Rei da Noite
No próximo ela vai arregaçar a Cersei e até o fim da temporada ela será campeã da Champions, da NBA, derrotará os Sith, o Thanos e o Bolsonaro",False
8411,"the walking dead não consegue nem se ajudar
quem dirá as outras séries",False
8412,"Arya...
só isso mesmo
sem palavras pra vc
#got #GameOfTrones",False
8413,"resumo de got hoje
morreu todo mundo mas não morreu ninguém #GameOfThornes",False
8414,cade que esse dragaaaaaaao carai #GamesOfThrones,False
8415,Clegane esta em chok #GamefThrones,False
8416,"gente meu coração é do André, não tem como
todo mundo tenta prejudicar ele 
mas ele É MUITO MONSTRO #MasferChefBR",False
8417,"a haila corta mais o dedo que os ingredientes
já vi ela se cortar umas 3 vezes
mas tadinha
ela é boa
só fica desesperada
me identifico #MasterChefBR",False
8418,"como que pode a galera opinar tanto
falta de que fazer, só atrapalha #MasferChefBR",False
8419,nossa esse mesanino me tira do sério #MasterChefBrasil,False
8420,tudo o que o bolsonaro já fez sendo presidente do Brasil a thread,False
8421,coisas q ninguem sabe pra que serve,False
8422,"entra e cresce
explode tudo
esse é o final de end game.…",False
8423,gente vou dar spoiler de vingadores no próximo tweet atenção,False
8424,"prometeram acabar com:

- mamata
- corrupção
- comunismo
- crise econômica

o que realmente acabou ou estão tentando acabar:

- horário de verão
- open bar em festinha
- publicidade que estimula diversidade

¯\_(ツ)_/¯",False
8425,"cada dia mais vejo esse vídeo menos como algo insano e mais como a minha realidade 
daqui uns 3 dias sou eu…",False
8426,tô achando que a minha mãe botou chá energizante no meu suco de melancia do café da manhã,False
8427,"passei mal
galera gritou sofrendo
chorou 
aplaudiu 
gritou de alegria
fo intenso",False
8428,"na moral
vingadores ultimato
na moral
não tem nada pra falar não 
na moral",False
8429,bom dia furacão da cpi,False
8430,bom diaaaa gatinha miss bumbum,False
8431,movimento,False
8432,"achei linda essa colagem que me marcaram no insta
sdds quadrilzão",False
8433,meu cão dino que é meio david bowie,False
8434,"fui fazer aquelas camisetas tie dye
ficou uma merda
mas a pia ficou linda com os restos",False
8435,Tirei combo Groot + Hodor e achei muito digno!…,False
8436,meu filho é lindo,False
8437,"deu câimbra
virei manca temporariamente eu espero",False
8438,puts feice andou roubando meus dados pessoais mesmo,False
8439,"to tão habituada com a galera agindo igual animal no metrô
mas hoje... vagou um lugar bem na minha frente
e tinha um moço antes
acho que ele olhou bem pro cansaço da alma nas olheiras
e me deixou sentar
quase chorei de gratidão",False
8440,"vontade de              vontade de                 
sair pra role            virar um móvel
      os dois a 80km por hora",False
8441,Inside #NotreDame. Only a small part of the vault collapsed. Interior seems relatively untouched. Alleluia!,False
8442,"Notre-Dame, Paris",False
8443,"*crying for about 3 hours* 
me one minute later:",False
8444,meu irmão qual que é a sua…,False
8445,"mano vazaram spoilers dos vingadores
tipo
trechos do filme mesmo
executivos da Disney chorando de desespero nesse exato momento",False
8446,"uma notícia triste demais
esse ano tá difícil…",False
8447,same energy…,False
8448,wpp,False
8449,"amigos tenho perguntas
se puderem me ajudar eu agradeço, 
quando eu digo as seguintes coisas:
.distração 
.diante de seus olhos
.pausa
o que vem à cabeça logo de cara?",False
8450,trabalinho da facul,False
8451,"chegou domingo vamos todos com calma

comentadores de GoT pra um lado
 
gente q assiste masterchef pro outro 

quem não assiste nenhum dos 2 pfvr paciência beba uma aguinha faça carinho num cachorro silencie palavras doidas",False
8452,almocin de ontem,False
8453,"as fotos do rolê estão ótimas 
ps: era água",False
8454,As vezes no silêncio da noite eu fico imaginando nós dois...,False
8455,gente e hoje meu professor de história do design que falou que o futurismo não é ligado ao futuro e surrealismo não trabalha com o irreal,False
8456,"mano se tem uma coisa que me tira do sério é jovem sentado no preferencial do metrô
e quando entra idoso finge que tá dormindo
vontade de chegar na bicuda",False
8457,curto >>>>>,False
8458,Lots of solid advice here.,False
8459,alguem pode me dizer se essa imagem é real?,False
8460,O surto coletivo no final é ABSOLUTAMENTE TUDO ,False
8461,GENTEEEE esse rapaz tá no trem no RJ divulgando os desenhos dele!! Ele tem um canal “Juca jacaré” com desenhos infantis que são uma gracinha e com zero violência. Quem puder se inscrever no canal dele vai ser super legaaaal! Ele é um puta artista e merece mais reconhecimento.,False
8462,"mano 
como pode…",False
8463,"eu qd acordo: hj o dia vai ser lindo vou fazer ser extremamente produtivo
also me:",False
8464,triz pariz 2015,False
8465,"comprei pq ouvi a moça falar que era mel e gin
era mel e gengibre",False
8466,*literalmente todos os meus personagens jogando d&d*,False
8467,"eu pegando metrô sem música e com tempo demoro 1h30 pra chegar em casa da facul
naquele pique, com música e pressa faço em 40min
me sinto running for my life assim",False
8468,s o c o r r o,False
8469,"Forrest gump
Corra
Questão de tempo
Ilha dos cachorros
Fragmentado",False
8470,gente a leptospirose…,False
8471,personagens do cinema nacional que derrotariam o thanos,False
8472,empreender eh ótimo vc acorda com vontade de morrer,False
8473,"mandando a real agora de personagens que derrotariam o thanos facilmente 
o salsicha 
o ricardo milos
a rochelle do todo mundo odeia o cris
e o rick do morty",False
8474,bom dia acordei e não recomendo,False
8475,coletânea do meu filho que fazia tempo que eu não expunha aqui,False
8476,eu tentando ser bem sucedida aos 17 anos,False
8477,"agora que eu tô nesse pique facul e trabalho parece que voltei pro maternal
da vontade de chorar
quero comida da mamãe 
as vezes dou umas dormidas
desejo de apenas estar em casa com as minhas coisas e meu cachorro",False
8478,se vc realmente acha que o Capitão América é o melhor vingador favor se retire do site,False
8479,pode falar palavrão no twitter gente? esqueci como usa isso,False
8480,"Once Upon a Time in Hollywood  
VAI SER UM FILME DO CARALHO",False
8481,"qual será o próximo feito do bosoliro?
divulgar pornografia 
golden shower 
comemorar ditadura 
nazismo é de esquerda 
a terra é plana - pendente
vacinas dão autismo - pendente",False
8482,"gente, já que esse intagram tá causando com as blogueira tudo 
vim apelar pras outras redes sociais
sooo... twitter i’m back",False
8483,quando eu tô andando pela facul e passo por um estranho,False
8484,i am not “fake” because im nice to people i dislike. it’s called being civil and avoiding unnecessary conflict and simply being a decent person.…,False
8485,when your pet is scratching at your door to get in or out while you’re sleeping …,False
8486,Boa tarde galera!! Abraço Brasil! ,False
8487,esquilos na minha calça - phineas e ferb…,False
8488,sim por favor…,False
8489,"POST DE UTILIDADE PÚBLICA:

Hj conheci o canal da Bete! Ela faz receitas caseiras pra vc que não tem uma cozinha chique com ingredientes caros. O filho dela que grava os vídeos e interage com ela o tempo todo!! É uma graça! Eu to muito surpresa de como td fica fácil de fazer...",False
8490,isso eh o tipo de coisa que eu queria ver na minha tl todos os dias,False
8491,"os pais quando a gente era mais novo:

vc acredita em td que ta na internet não é assim

os pais agora: 

minina do céu vc ficou sabendo que michael jackson ta vivo foi visto em um terreiro de macumba em fortaleza",False
8492,eu fico triste vendo essas coisa pq as pessoa realmente acha que vai conseguir essas coisa sem ter que cometer no mínimo 7 crime diferente…,False
8493,"meu twitter tá abandonado demais amigos, desculpa pra quem ainda me segue
mas a cada 3 vezes eu compartilho uns meme bom vai",False
8494,"Gente, vai rolar uma Feira de Adoção aqui na Viva Pet. Muitos neném precisando de lar! 
Mesmo se não quiser um doguim ou gatim agora, dê aquele RT amigo. Brigadona – at Veterinária Dra Ana Paula",False
8495,"Nem preciso falar que hoje rendeu, né? ",False
8496,"Eu gosto da expressão ""até aí tudo bem"" porque quando a gente fala isso o interlocutor já sabe que não estava nada bem mas precisamos alertá-lo de que a historia ainda piora",False
8497,"vocês já tentaram se auto ignorar? tipo vc do nada começa pensar num problema seu e vc mesmo fala pra ele ""vc n vai me estressa, eu tô de boa""",False
8498,dezesseis anos depois e ninguém ainda conseguiu fazer uma live action melhor do que essa,False
8499,"hoje eu sofri a pior e uma das maiores humilhações que já passei na vida. eu peguei um ônibus e umas paradas seguintes uma senhora subiu. só tinha lugar ao meu lado e ela sentou, já sentou me empurrando com a bolsa pra que eu não encostasse nela.
uma adolescente/criança subiu",False
8500,"FATO CHOCANTE: a menos que tenha alguém com uma arma na sua casa te obrigando a fazer isso, não é necessário opinar sobre todas as questões que estao sendo discutidas na internet, principalmente quando vc sente que não tem conhecimento suficiente para tal",False
8501,hoje minha psico falou uma coisa mto óbvia mas tb mto real e enfim: uma das partes mais dificeis de tentar mudar e evoluir é ver que pessoas pelas quais voce nutria mto afeto talvez nao consigam evoluir junto e a sincronicidade já nao mais exista. e a partir daí é so desgaste,False
8502,A ALEMANHA NAO PASSAVA UMA VERGONHA TÃO GRANDE NA RUSSIA DESDE A SEGUNDA GUERRA,False
8503,"- gol
- foi gol?
- foi! foi?
- gol
- GOOOOOL",False
8504,chair.exe has stopped working,False
8505,"Já vi o fim do mundo
algumas vezes
e na manhã seguinte
estava tudo bem.",False
8506,a curva mais bonita da mulher é a curva que ela faz pra desviar do homem,False
8507,"LITERALMENTE AOS QUARENTA E CINCO DO SEGUNDO TEMPO

SOMOS UMA NAÇÃO DE PROCRASTINADORES",False
8508,"- tu fez teatro mano?
- minha mina é atriz",False
8509,"""nessa prova eu vou muito bem""

quando eu pego a prova:",False
8510,"crossfiteiro: quer moleza? faz ballet kkk

perna do bailarino / perna do crossfiteiro",False
8511,"You are:

 gay 

 straight

 bisexual

 the dancing queen, young and sweet only 17, dancing queen, feel the beat from the tambourine, ooh yeah, you can dance, you can jive, having the time of your life, oooh, see that girl, watch that scene, dig in the dancing queen",False
8512,Eu quando a questão da prova é dissertativa e preciso enrolar…,False
8513,"puta que pariu como eu odeio gente que sempre tem uma história melhor sobre si mesmo e caga pra tua

""bah meu cachorro me mordeu semana passada ficou a marca olha só""

""KKKKK mas isso nao é NADA olha essa marca que um LEÃO me deixou quando fui pra ÁFRICA DO SUL fazer um safari""",False
8514,dormindo no frio // acordando no frio,False
8515,protejam mulheres q fazem piadas ruins,False
8516,as musicas do kevinho parecem uma sessão de fogos de artifício,False
8517,A rare photo of Tony Stark with young T’challa a.k.a black panther,False
8518,"soulmates

Arte: Mohammed Salah",False
8519,"Sábado à noite: 

outras pessoas // eu",False
8520,behold,False
8521,respeita minha história você n sabe o q eu passei pra estar sexta a noite em casa,False
8522,"amo esse ensaio
vontade de morar nesse mood marronzinho",False
8523,"*na infância*

eu: meu deus, o pingu só sabe reclamar e vive estressado

*agora*

eu:",False
8524,Me helping my friends with their problems vs me solving my own.,False
8525,isso aqui que é clássico do terror,False
8526,"eu: a

eu pra mim mesmo:…",False
8527,"Lana Del Rey sorrindo dentro do carrinho de supermercado no Rio de Janeiro, acaba de salvar o meu dia",False
8528,"Boy: Eu te amo
eu com 15 anos: MeU DeUz eLi Me AmA dEmAiS Eu aCrEdItO s2s2s2

BOY: Eu te amo
eu hoje: Será q ama? Será q não esta só me usando pra tampar buracos na sua vida? vc não está apenas carente? Vc não me ama nada vc ama apenas a si mesmo, vc me ama? Pois eu me amo mais",False
8529,polícia federal investigando a execução da marielle e descobrindo que as balas são de lotes vendidos pra polícia federal,False
8530,flertar eh uma coisa       sai de casa pra se ve ai ja eh demais,False
8531,vcs ja notaram como a estatua da mona lisa é igual o kurt cobem ?? ,False
8532,quando to ouvindo o suck it and see e começa love is a laserquest eu dou o skip mais rapido do mundo pq simplesmente não tenho condiçoes emocionais pra lidar com essa musica,False
8533,Ei gente quem puder dar rt  Esses lindinhos estão para adoção !!,False
8534,"Qual a diferença entre ""eu gosto de você"" e ""eu amo você"" ?

- Quando você gosta de uma flor, você a arranca. Quando você ama uma flor, você a rega todos os dias. 

Quem entende isso, entende a vida.",False
8535,passa a faca nesses fudido Simba…,False
8536,"como melhorar sua qualidade de vida 

• beba água regularmente
• para de ver o stories",False
8537,vcs já decidiram se eh carnaval mesmo que chama ou eh outro nome,False
8538,"- STROGONOFF DE CARNE MELHOR Q DE FRANGO

-",False
8539,"louboutin é lindo demais ser mulher e usar isso é o APICE da chiqueza na vida de uma pessoa

imagina vc com um sapato desses de roupao tomando champagne enquanto descobrem o corpo do seu marido morto no armario de casa",False
8540,quando acordo e vejo as msg que mandei de madrugada pq tava carente…,False
8541,esse momento é ótimo pra quem quer abrir uma lanchonete colocar o nome de LA CASA DE PASTEL,False
8542,ai namoral o papa ta com muita cara de quem ta numa disputa de rap se preparando pra soltar um verso sinistro,False
8543,"quer conhecer uma pessoa? não leve em consideração só o jeito que ela te trata. veja como ela trata os pais, os irmãos, o atendente do supermercado, o recepcionista de uma loja, o senhor idoso que precisa de lugar pra sentar no transporte, e veja como ela trata crianças e bebês",False
8544,eu no rodízio…,False
8545,"harry potter não é nada realista

o cara fica sete filme sem ninguém pedir pra esprementar os óculos dele",False
8546,seria bem a cara da @trizparizc…,False
8547,Friday mood w/ @trizparizc ,False
8548,"-levanto rápido 
-tudo fica preto 
-vou me segurando nos móveis
 -fico parada de olho fechado 
-a visão vai voltando 
-segue a vida e finge q nada aconteceu 

pressão baixa lifestyle",False
8549,"com o passar dos anos eu perdi completamente a vergonha de tirar a calcinha do cu
eu posso tá no shopping, na escada rolante, em um funeral, o lugar não importa: se a calcinha entrar no meu cu eu vou tirar",False
8550,nossa eu tenho um odio anal de gente que vai comer no shopping e não tira a bandeja da mesa SERA QUE CUSTA PEGAR A PORRA DA BANDEJA E LEVAR ALI NO LIXO SEU FILHO DE UMA PUTA,False
8551,"NASA revela imagem do ""rosto"" de Júpiter: ",False
8552,"morta, queria achar o meu...
se vc estiver aí cara, manifeste-se
você tava a uns 6m de mim durante o quiz da netflix e tava com o mesmo boné que eu
perguntem pros seus conhecidos, ajudem essa garota aqui a achar esse cara
podia ser o amor da minha vida meu…",False
8553,tô tremendo com as fotos que eu e a @trizparizc fizemos essa semana mds,False
8554,"se sua bagagem tá cheia de mentiras e interesses, parabéns você está fazendo isso totalmente errado.",False
8555,Versão americanizada,False
8556,"Amigos, meus tios inauguraram a pousada deles faz um mês +ou- e o movimento ainda tá meio fraco pq poucos conhecem. O local é maravilhoso e o atendimento é de primeira qualidade. Se puderem ajudar dando RT, eu agradeço   Manacapuru/AM, na estrada do japonês. Insta @altavistaam",False
8557,essa notícia salvou o meu dia,False
8558,"eu me tornei aquilo que eu mais temia 

o scar",False
8559,"HOJE TEM ALEXANDRIA
HOJE TEM TIRO
HOJE TEM EXPLOSÃO
HOJE TEM GUERRA TOTAL
HOJE TEM MORTE DE ALGUM FAV
HOJE TEM TWD",False
8560,"encontre o rostinho triste:

  

não encontrou né? é pq o rostinho triste tá lendo isso agora",False
8561,powerful couple.,False
8562,eu juro q fora do twitter eu sei usar acentuação plural e concordância,False
8563,"Meu dono foi embora para o exterior e me deixou em um estacionamento. Até agora ninguém pode ficar comigo. Será que você poderia me ajudar? Se conhece alguém com muito carinho, que possa me querer, ligue para (11) 991030370   Compartilhem, por favor.",False
8564,"pra mim, quem continua fazendo intriguinha em internet falando mal dos outros é porque precisa real de atenção. Quem é feliz tá cagando and andando and seguindo o baile and nem lembrando quem é você! ",False
8565,"dica de como reagir quando alguém faz uma piada preconceituosa
1 - fique olhando pra pessoa sem rir
2 - se alguém tiver rindo, aguarde a pessoa parar de rir
3 - pergunte ""não entendi... me explica?""
4 - observe e aprecie",False
8566,o metro de NY proibi cães a menos q eles estejam dentro d uma bolsa p transporte e os cidadãos de NY não decepcionou,False
8567,é homao da porra que fala né???????,False
8568,"só eu que apago as mensagens que sou ignorada de nervoso
e finjo que não mandei nada?

o que os olhos não vem o coração não sente né amorzão",False
8569,e nao enxerga o quanto eh chata …,False
8570,"Se você inverter uma foto de morcegos pendurados de ponta cabeça, parece que eles estão numa competição de dança ",False
8571,te entendo amigo,False
8572,when ur telling ur grandparents about ur job and they have no clue what ur talking bout but they're supportive,False
8573,meu deus que raiva que da fazer live e lotar de pedofilo,False
8574,"deviam tar vendo velozes e furiosos ou gente grande
certeza",False
8575,eita rabeta que voa,False
8576,Te achava bonito antes desse tweet,False
8577,the neighborhood tb não,False
8578,"faz tempo que eu não posto aqui né 
mas eu só posto meme bosta
desculpa aí gente
não pararei
SEGURA ESSES MEME RUIM",False
8579,…,False
8580,…,False
8581,pessoas que foram fotografadas em museus e que são praticamente idênticas as telas apresentadas,False
8582,seria errado dizer que quero ver esse padre sofrer na mão do negan..? #TWDNAFOX,False
8583,"“THE WORLD IS OURS”
“HILLTOP FICA COM A MAGGIE”
“O Negan”
“VAI COMEÇAR”
“ALEXANDRIA NÃO IRÁ CAIR”
 #TWD100Nite
#TWD8NaFOX
Dominamo os trends",False
8584,"#Zumbizando #Zumbificando
Negan é o ser mais feliz do mundo ... não consigo odiar totalmente esse coiso",False
8585,alguém pode me explicar o que o Rick tá fazendo? O que tá acontecendo? #TWD8NaFOX,False
8586,cada dia uma nova decepção com serumaninhos. tudo bem passar a só interagir com bicho?,False
8587,ciúmes? nem tenho pego as prints de vc marcando ela nos nossos memes e vou embora,False
8588,"“nao vou ficar remoendo a situaçao”

2 minutos depois",False
8589,"- vc chora facil??
- eu?? claro que nao",False
8590,"Mas é isso, gente, não adianta evoluir e fazer as merda que cês fazem.",False
8591,"love is a polaroid,
better in a picture",False
8592,"eu amo tanto esse vídeo 
TANTO…",False
8593,"só eu que apago as mensagens que sou ignorada de nervoso
e finjo que não mandei nada?

o que os olhos não vem o coração não sente né amorzão",False
8594,"-Ai aquele infeliz jogou a bolinha e eu corri atrás dela, então percebi q ele não tinha jogado nada, só fingiu! Nunca passei tanta vergonha!",False
8595,já pararam pra pensar qual vai ser nossa performance pra zombie desse ano?…,False
8596,"vou compartilhar umas fotos que considero maravilhosas aqui, ok? 
apreciem comigo e façam um bom proveito",False
8597,"Eu vou ser tudo o que você um dia quis. Mas vou ser porque eu quero. 

E esse “eu” provavelmente não vai querer você.",False
8598,Perdoa os textão no meio da madrugada @…,False
8599,sente a piscadela,False
8600,"as vezes sou um amor e falo umas coisas intensas demais fora de hora
perdão, nem eu suporto gente assim
é a lua que mexe com a carência",False
8601,"as vezes passo aguns dias sem pensar nele
as vezes semanas
mas hora ou outra
tenho recaídas...
e ele volta pro meu plano de fundo",False
8602,"se você é meu paquera e em algum momento eu lancei uma coisa muito melo afetiva, saiba que foi só o momento mesmo",False
8603,"""NUNCA DESISTA""

ai gente desiste sim às vezes não rola mesmo blz segue em frente tem outros sonho",False
8604,"Sou cinéfilo e irei indicar uns filmes para vocês 

- Hannah Montana: The Movie

- High School Musical - a trilogia

- Camp Rock",False
8605,troublemakers ,False
8606,"acabei de notar que meu twitter só tem the walking dead e salsichas, peço perdão 
me mandem uns memes legais aí",False
8607,vendo meu boy beijar outro boy,False
8608,"VOTEI PRA ESSA REDE DE GENTE QUE SOFRE E É TROUXA
tamo junto",False
8609,"me peguei vendo o video da gente cantando em barra,to rindo de nervoso @trizparizc",False
8610,E agora vem dizer que você não quer ser mais a minha pequena,False
8611,Como cuidar de um tenis branco / como não cuidar de um tenis branco @trizparizc,False
8612,"briga na arquibancada
""po que chato""

bombas dentro do estádio
""po que chato""

estádio homenageando o orgulho LGBT
""PORRA MATARAM O FUTEBOL""",False
8613,30 seconds of summer,False
8614,"Levando em consideração as coisas que os Simpsons já previram, o apocalipse zumbi tá próximo, se preparem",False
8615,"regras:.
não há regras…",False
