,text,is_depressed
411,pic.twitter.com/ZIBhBgLgqM,False
412,sua mente te avisando que sua menstruação tá atrasadapic.twitter.com/M8m8xJcpDf,False
413,pic.twitter.com/mqnmo7V39Q,False
414,Caralhoooow que foda https://twitter.com/extreme_vids/status/1177809352448544768 …,False
415,pic.twitter.com/qQmOI7eQ89,False
416, @_guiaraujo13pic.twitter.com/IFoftQJ62X,False
417,Te esperandopic.twitter.com/Ej0p5GASzR,False
418,Odeio procurar emojii,False
419,Coringa e Batmanpic.twitter.com/x2NBAnyamc,False
420,Bateu saudades? Me liga,False
421,"Fechando a mala de doações para o bazar do Hospital Pequeno Príncipe! 
Amei a visita @nahcardoso pic.twitter.com/ta5xXv2tza",False
422,Papel de gangster no filme de hojepic.twitter.com/U9v67DBzKv,False
423,Ta falando isso por conta dos meus stories?https://twitter.com/Drisolano/status/1177144827890339841 …,False
424,"fui ate a primeira foto em 2011 so pra poder acompanhar essa evolução, e não me arrependi lkkkkkkkkkk mt bompic.twitter.com/xVduqLY7cJ",False
425,"Desarquivei todas as fotos antigas do meu instagram... 
Mais de 4.000 fotos no meu feed pra vcs verem cada fase da minha vida nos últimos 7 anos",False
426,pic.twitter.com/jHalmmxenH,False
427,pic.twitter.com/cAQOOv8wSG,False
428,pic.twitter.com/NL6IYWVoRM,False
429,pic.twitter.com/ljZVc49Xg2,False
430,pic.twitter.com/4QZgxHl2On,False
431,pic.twitter.com/s2iUqy1eWQ,False
432,pic.twitter.com/4yiCWw1j8j,False
433,Parei nessa rs pic.twitter.com/uxiJ8ClOqd,False
434,pic.twitter.com/pz8epBDOzw,False
435,pic.twitter.com/c4S7JDyHrh,False
436,pic.twitter.com/x68gsPTOzk,False
437,pic.twitter.com/fW91MEzGl9,False
438,pic.twitter.com/trMVMZhwgL,False
439,pic.twitter.com/5uMKBKf6MZ,False
440,pic.twitter.com/swAU5nW3Gi,False
441,Essa foto pic.twitter.com/RKxRatPYvJ,False
442,Mandem aqui fotos antigas ou nem tanto minhas e da @jadepicon vou retweetar minhas favoritas. Pra comemorar o aniversário dela que foi ontempic.twitter.com/Cs3Jf44N06,False
443,"Cala boca menino, foi o mais perto que vc conseguiu chegar do @LeoPicon esta me devendo uma hahaha",False
444,"Só minha mãe mesmo, essas vergonha só passo com ela",False
445,Hahahahahahahahah minha mãe falando de mim:https://twitter.com/Gilma_AGRE/status/1176934008023846913 …,False
446,Artista contemporâneo em exposição numa Galleria @LeoPiconpic.twitter.com/qxTSVOaXjD,False
447,Ele tem que ganhar.https://twitter.com/NickelodeonBR/status/1176613561382113281 …,False
448,Menina e eu que sonhei que tava pegando o @LeoPicon e a anitta ficava com inveja da gente kkkkk,False
449,Quando o cara sente é foda,False
450,pic.twitter.com/HqluX3iJUD,False
451,pic.twitter.com/GDGmjunPhJ,False
452,"Inistir na criminalização da maconha em pleno 2019 não pode ser racional. 

A ciência já provou que ela não mata. 

Sabe o que mata? A guerra (já perdida) pra combater o tráfico",False
453,Isso se chama miopia pessoal. Sei bem como é  Loucura é outra coisa. Sei bem como é tbhttps://twitter.com/ddnr0/status/1175930809188044800 …,False
454,Me chama de VAR que eu vou anular sua solidão ,False
455,"O problema do Brasil realmente é a esquerda, os gays, o Felipe Neto, os ambientalistas e o presidente da França... O prefeito do Rio, o governador do Rio e o presidente do Brasil são a solução. Tá nítido. Cada dia caminhamos para mais longe.",False
456,"Meus irmão tweeteiros
@FelpCacife 
&
@wcnobeat027pic.twitter.com/CjOqbQ6KSH",False
457,Vivo entre o FODA PRA CARALHO que nem meus fãs dizem e o merda que os haters dizem.,False
458, o vídeo que mais me fez rir hoje (até agora) duvido mandarem um vídeo mais engraçado que essehttps://twitter.com/thiagochareti/status/1175741401272868864 …,False
459,THIS!!!!!!https://twitter.com/Fiuk/status/1175864288088592385 …,False
460,“Vôo cancelado”pic.twitter.com/Y70ulVsI9y,False
461,Pior lugar pra ter problema é no aeroporto,False
462,Bom domingopic.twitter.com/OGnbpsoqrx,False
463,"Um policial matar uma criança não gera qualquer comentário do PSL, do Presidente, do Governador ou do Prefeito.

Isso só vai acontecer se dois PMs homens se beijarem em público.",False
464,pic.twitter.com/RTbAwT8YK6,False
465,Leo Picon maior q todos do one direction juntos,False
466,Vcs tem que ver os comentários dessa foto  brincar com religião é fodahttps://twitter.com/LeoPicon/status/1174468037455613952 …,False
467,GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL!!!!!!!,False
468,pic.twitter.com/OUZ7A8pyxw,False
469,pic.twitter.com/ykJJ7vAv3E,False
470,VAI LEO PICON,False
471,Não existe horário quando se existe café e determinaçãopic.twitter.com/aecOg2WMMm,False
472,Meus roles são aleatórios até nas notícias pic.twitter.com/9JMfjs3ZAG,False
473,pic.twitter.com/HQa9vF7pHJ,False
474,O Rio é lindo. dá vontade de tirar e postar foto até com essa cara pic.twitter.com/JkEb8Rxeoo,False
475,As vezes eu gosto de irritar crianças pra me divertir com a reação delas  vcs acham isso errado?,False
476,"one direction tem talento, vocês só são uns brancos ricos escorados**pic.twitter.com/abH4vVgWJJ",False
477,pelo o menos a one direction eh bonita,False
478, de ontem!pic.twitter.com/cz0TKdFYd3,False
479,Vcs nunca Vão ser melhores que o One Direction!!!!!Só isso q digo!Tenho é pena de vcs,False
480,"Aeee! Gastem 30s do tempo de vcs pra ajudar o @vinifecampos realizar um sonho:

https://theopenact.com/2019/vini-vinifecampos …

Deixem um voto pra ele. Ele está em segundo e se ganhar vai abrir o show da Billie Eilish.. algo assim",False
481,Quando vc vê sua crush dançando com outro.pic.twitter.com/O7AZ7eeOG8,False
482,Vai rebola pro paipic.twitter.com/r0Xkvco34N,False
483,"Quarteto muito melhor do que o One Direction! Sabe pq? 
Pq a gente ainda se une! pic.twitter.com/WJi7lyoroI",False
484,Maior astro do Netflix!pic.twitter.com/LqYldWMZgz,False
485,https://twitter.com/a_siqueira92/status/1174412038334025730 …,False
486,"Turn On Flash' 

Coleção Refletiva disponível no site 
http://WWW.JUSTAPPROVE.COM.BR pic.twitter.com/26AyOSXLnE",False
487,"As vezes me colocam nuns grupos de whats e eu não saio só pq eu sou eu e iam falar que eu sou metido e bla bla bla.

Então resisto até o fim. Vou começar a compartilhar conteúdos evangélicos pra ver se me tiram do grupo. Se não tirarem vou buscar vídeos de necrofilia na deepweb.",False
488,Heypic.twitter.com/mcMYAFVZkI,False
489,Quem aí é Faustanete? @faustanetespic.twitter.com/1gEJUy6DxW,False
490,Hahahahaha essa foi boa @guarana https://twitter.com/guarana/status/1173717747542441984 …,False
491,"Ta valendo ainda! 
O gerente ficou maluco! 

SEGUNDADOPICON
20% OFF
http://www.justapprove.com https://twitter.com/AnaCitton/status/1173760006413590528 …",False
492,Oipic.twitter.com/9DlGfvlp1V,False
493,"Pessoal, saiu uma matéria incrível com uma entrevista do @LeoPicon ao @GQBrasil, vocês precisam conferir! Na imagem abaixo podemos ver uma parte que amamos, que o Leo fala que sempre correu atrás de seus objetivos, um homem foda. Entrevista completa:
https://gq.globo.com/Estilo/noticia/2019/09/leo-picon-fala-sobre-empreendedorismo-familia-e-internet-nao-me-apego-aos-haters.html …pic.twitter.com/zEqPgTYTpH",False
494,"eu nunca ganhei nada nessa vida de todos os sorteios que eu já participei, dessa vez eu fui reclamar e ganhei um mimo do @LeoPicon, ídolo acessível e incrível pic.twitter.com/Z6fKnJEiOM",False
495,"https://gq.globo.com/Estilo/noticia/2019/09/leo-picon-fala-sobre-empreendedorismo-familia-e-internet-nao-me-apego-aos-haters.html …

Manda pra mim o seu trecho favorito dessa entrevista pic.twitter.com/wbRKZv6Atb",False
496,https://gq.globo.com/Estilo/noticia/2019/09/leo-picon-fala-sobre-empreendedorismo-familia-e-internet-nao-me-apego-aos-haters.html …,False
497,eu tenho que parar de beber como se eu fosse imortal.,False
498,A melhor Playlist de Pagode do Spotify é do @LeoPicon com toda certeza!!!! pic.twitter.com/02wyM8laIj,False
499,"As vezes no silência da noite, eu fico imaginando nós dois.

Nós dois eu e um look da @JustApprove",False
500,"Aee @_guiaraujo13 trava trilho!

Bom dia!",False
501,Bom diaaaaaaaaa!,False
502,Tem como dar mute só nos retweets da pessoa?,False
503,"Contrarie o impossivel que uma hora da certo,viva sem medo...",False
504,AHAHAHHAHHAHAHAHAHAHAAHHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHHAHAHAHhttps://twitter.com/spgusta69/status/1173368079818117120 …,False
505,"Eu apostei meu cu numa aposta com meus sócios que eu tinha plena convicção que eu ganharia. 

Eu ganhei.

Mas isso levantou um debate:

Quanto vale meu cu?",False
506,VALENTIM pic.twitter.com/AYY8KeF0DC,False
507,Votem muito. Eu cansei de disputar crush do ano e não vencer. Isso agora é uma questão de honra https://twitter.com/CentralLeoPicon/status/1172993008486244352 …,False
508,"BOM DIA!
Pessoal precisamos da ajuda de todos vocês agora, a votação tá bem acirrada, e precisamos vencer, votem muito, pode votar quantas vezes quiser,  então votem bastante no @LeoPicon em ""Crush do Ano"".
Vote aqui: https://www.breaktudo.com/breaktudo-awards-2019-votacao-internet/ …pic.twitter.com/6IkpznKKRC",False
509,Algumas coisas na vida acontecerão 15 anos depois de você deseja-las... seja pacientepic.twitter.com/dJRJjR07nE,False
510,hmmmmmmm se minha intensidade ainda for me matar,False
511,só não te dou o mundo pq ele tá uma merda,False
512,"Quanto mais tempo vc demora pra encontrar o amor da sua vida, mais experiências sexuais essa pessoa vive com outras pessoas. 

Tic tac tic tac

O tempo está passando 

",False
513,"Sabemos que o Leo está indicado em duas categorias, mas vamos focar em ""Crush do Ano"" que é a categoria que ele tá vencendo até o momento. Então vamos continuar votando muito! 
Nossa meta é chegar em mil votos ainda hoje.
Vote: https://www.breaktudo.com/breaktudo-awards-2019-votacao-internet/ …pic.twitter.com/sIbIoFFWkp",False
514,"Não cancelem o encontro.

Olha o Malaquias como ficapic.twitter.com/H2mp5bUKFM",False
515,Quando eu voltar ao meu normal vou me sentir com superpoderes.,False
516,Só de concorrer a Crush do ano em todas as premiações eu já me sinto o CRASH DO SÉCULOhttps://twitter.com/CentralLeoPicon/status/1172492969217273858 …,False
517,As fases do relacionamento:https://twitter.com/LeoPicon/status/1172372541643472896 …,False
518,Alguém online? Preciso mostrar uma coisa pra vcs,False
519,"Dá saudades? Dá saudades.
Mas não sinto mais falta",False
520,"Semana que vem dou um gigante passo em minhas responsabilidades e vou receber um membro novo na minha família que terei a honra de chama-la de filha. 

Foi difícil esconder essa realidade de vocês mas vou adotar uma gatinha",False
521,"Exijo que as redes sociais criem um teste pra ver se a pessoa entende ironia.
Se ela for reprovada ela não pode me seguir nem ver minhas publicações.
",False
522,pic.twitter.com/bM5M1n2bJC,False
523,"Cala boca seu otário, eu sou irmão da Jade Picon",False
524,Seu beijo me deixa chapado ,False
525,SEGURA! LEO PICON VOLTOU    pic.twitter.com/br89z9UkXA,False
526,"Quando vc encontra dois esqueminhas no mesmo role 
@johndrops @matmazzaferapic.twitter.com/vWlG1Oz0Q9",False
527,"Essa página é muito boa! @Insta_acabar 
Vou falar outras que gosto e que me vem em mente... 
@rolealeatorio
@xetxvideos
@faustanetes
@Brunozor
@matheuslaneri
@faustaofashion 

Desculpa as que eu esqueci.. mas vcs nunca saberão que eu esqueci fe vcs...",False
528,"Eu posto uma foto, no primeiro segundo:
- não abra meus stories, estou me masturbando...
-minha filha sofre de uma doença rara...
- oie, quer ter seus próprios gifs e filtros no instagram..

São muitas opções para se deprimir",False
529,Já mandou alguém ir pra puta que pariu hoje?,False
530,Usar crocs 100%https://twitter.com/mixkkkk/status/1171822291648491525 …,False
531,"“Me diferencio pq, aprendi muito cedo a ignorar a opinião de quem nunca construiu nada. Vejo pessoas falando que eu sou um merda na internet desde 2009, quando eu tinha 13 anos sem nunca me abalar por isso. Hoje eu queria dizer pra essas pessoas que eu me acho foda pra caralho",False
532,Eu fiquei acordado pra ver o Brasil perder do Peru num jogo amistoso num campo de futebol americanopic.twitter.com/koS8anBAII,False
533,Esse jogo do Brasil tá tão feio que eu to puto com a decisão de estar acordado assistindo,False
534,"Parabéns!
Seu flerte funcionou com sucesso!",False
535,pic.twitter.com/7ntBL6sAOT,False
536,Temos que aceitar e não reprimir todas as representações de ser que não firam a liberdade de ninguém,False
537,"A fila anda e vc volta

O que a gente tem?",False
538,pic.twitter.com/uLLbZUBwBJ,False
539,Nem tudo tem nomes. As vezes é só uma piada.https://twitter.com/Gilmarafontes2/status/1171208940509716481 …,False
540,Vc ta parecendo uma ex minha que me detona publicamente mas me manda mensagens marcando encontros  https://twitter.com/MysteryGuitarM/status/1171110368090787842 …pic.twitter.com/IKBTkESsAZ,False
541,Adolescentes tirando foto no espelho em 2012pic.twitter.com/PPBcLw2F9v,False
542,"Tenho um sonho muito antigo e hoje quero expor ele:

Fazer um projeto com o @MysteryGuitarM",False
543,pic.twitter.com/Hu2NLfgHxo,False
544,Quepic.twitter.com/Vbzin7B0I8,False
545,pic.twitter.com/wZQ9mhsJ8E,False
546,Só eu uso o twitter fora do modo noturno ,False
547,não sou capaz de opinarpic.twitter.com/rwdiSSNxXu,False
548,pic.twitter.com/NGPODCYuVS,False
549,Minha cara pro tweet de cimapic.twitter.com/jsghJiaxVS,False
550,Sunday moodpic.twitter.com/6UE5UJR1Rv,False
551,"Olha só:

Fiz uma live ontem em casa com o @_guiaraujo13 pois sigo em recuperação e espontaneamente começamos a mostrar nossas mídias no whatsapp (desde 2013)

Por vacilo nosso, durante menos de 1s, entre fotos nossas antigas e momentos da nossa vida, apareceram esses prints.pic.twitter.com/KnSVPRrYb2",False
552,"Claro que não! Ela já ta sendo feliz com outro cara!
https://twitter.com/FelpCacife/status/1170735058916917256 …",False
553,"Ontem fiz uma live e coloquei o Jean Paulo que interpretava o Cirilo.

Ele meteu um chapéu aí falei pra ele meter uma toalha no pescoço....

Será que a Maria Joaquina sabia que o Cirilo ia crescer e virar o negão da piroca? pic.twitter.com/DSKj6oT1RW",False
554,A pessoa na droga consegue viajar sem passagem ,False
555,The original to this song played right before i walked in the club last week. I took that as a sign and put verses on it. Here’s today’s https://soundcloud.com/wizkhalifa/dont-stop/s-MerRL …,False
556,Trump é fodahttps://twitter.com/realDonaldTrump/status/1170546650651271169 …,False
557,"Vem umas meninas maravilhosas me dar dicas de recuperação no direct.

Eu fico bobo.... 

Linda desse jeito e ainda se preocupa comigo?

Namora comigo?!pic.twitter.com/jpujAojkd8",False
558,Quando eu me recuperar das cirurgias e voltar as ruas vai parecer que eu acabei de terminar um namoro! ,False
559,Esse Picon viuhttps://twitter.com/LeoPicon/status/1170404283323506692 …,False
560,Esperando vc ficar solteira de novo pic.twitter.com/Oy1TN76GGj,False
561,Borapic.twitter.com/lXMkb4EpWA,False
562,INDIRETA PRA MIM FOFA??????? KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKJKKKKKKK JOGA NA MINHA LINHA DO TENPO E MARCA O CANIL DE CACHORAS QUE VOSE CHAMA DE BONDE,False
563,Tem um menino que trabalha na @JustApprove Approve e ele gasta mais do que o salário dele comprando roupa com desconto de funcionário.,False
564,"HAHAUAHAHAHAHHA MANOOIUUWUUWUWUWU

Meu amigo tem um irmão mais novo que estuda na escola que a gente estudou.

Ele começou a mandar as figurinhas que os alunos fazem dos professores que nos deram aula  

O adolescente brasileiro não tem limites HAHAHAHAHAHAHAHHHHA",False
565,#PICON2022,False
566,Entrega o Brasil pra mim... deixa eu cuidar dessa porra!,False
567,Minha última semana:pic.twitter.com/KJBXdWLp55,False
568,"Só se fala groselha

Meu silêncio é caridade",False
569,Últimas peças!!https://www.enjoei.com.br/@leo-picon ,False
570,Melhorandooo pic.twitter.com/DSFRSfLFsE,False
571,"Sextou! Dia de dar zoom no orelhão, pegar o número da Paula, ligar pra ela e dizer que tá com saudade! pic.twitter.com/GIo3bII7yV",False
572,A:pic.twitter.com/7bMWgSDqnQ,False
573,Saudades dissopic.twitter.com/bYAr9lxhhf,False
574,"Bom dia,  seres de luz!",False
575,"Foi muito intensa essa escrita. Foi leve e espontânea mas confesso que chorei. 

Feliz dia dos irmãos @jadepicon pic.twitter.com/3xn3jxPxcK",False
576, será?pic.twitter.com/iIuKiPaM2f,False
577,pic.twitter.com/saB8BLkPH5,False
578,"Eu tenho a maior lista de registros meus em roles aleatórios. 

Manda uma foto sua num role aleatório que eu te respondo com uma mais aleatória ainda!pic.twitter.com/Hjf3BnPbMw",False
579,"Alô Galeraaaaa

Eu parei de zuar",False
580,Já dizia o velho ditado: Se tá tweetando a respeito se importa sim!https://twitter.com/_guiaraujo13/status/1169659855449317376 …,False
581,"Chega de postar foto com a cara inchada ou o nariz sangrando. 

Fim de semana tá chegandopic.twitter.com/Wppn1lBkGb",False
582,"Vocês já foram votar no @LeoPicon hoje?
As votações para o #BreakTudoAwards já estão abertas e vale prêmio físico pessoal.
Leo está indicado a duas categorias, votem nos links abaixo

Crush do ano: https://www.breaktudo.com/breaktudo-awards-2019-votacao-internet/ …

Clipe de estreia Nacional: https://www.breaktudo.com/breaktudo-awards-2019-votacao-music-parte-2/ …pic.twitter.com/gC9RQyBQ0h",False
583,"a maior alucinação coletiva 

EU FUI, EU TAVA",False
584,Whepaminondas,False
585,"Meu celular me ama de verdade. Na moral, me ver assim e não me abandonar: só pode ser amorpic.twitter.com/d86KsLRN6W",False
586,Quando eu copio toda a lição de casa e entrego para o professor no último minuto.pic.twitter.com/LHuq18sJw8,False
587,"Acho bizarro que ensinam pra gente na escola que o Brasil foi colonizado pelos portugueses. 

Colonizado é a palavra que usam pra dizer que o Brasil foi invadido, escravizado e usurpado. 

Assisti um documentário no Netflix chamado “Guerras do Brasil.doc” e queria indica-lo.",False
588,Vida de repouso e recuperação. Me sinto um idosopic.twitter.com/5816XCb27V,False
589,"Eu, um arco-íris havaiano e uma foto tirada pelo Caio Castro. 

2015 pic.twitter.com/lubUFz95NZ",False
590,"Recuse sair na mão
Use o pé a qualquer hora ",False
591,"recuperação miserável: 4sisos + desvio de septo.

Me diz como que dorme sem respirar com o nariz e com ponto nos 4 cantos da boca.

Eu acho que é assim que te transformam em vampiro.

Amanhã vao colocar meus sisos no lugar dos caninos ",False
592,“”””””Bonito””””” https://twitter.com/machadovns/status/1168538968834658311 …pic.twitter.com/iFIWvZTlvn,False
593,"Segunda cirurgia da semana está prestes a acontecer. 

Remoção de 4 sisos de uma só vez 

Hora de arrumar o desvio septo. 

Semana da fênix.

Me acabando para poder me renovar! 

Muita luz na nossa semana! pic.twitter.com/tJJZdVMcDN",False
594,"Bojack Horseman e Rick&Morty.

Acho genial!",False
595,"VOTE!
Começou a votação do #BreakTudoAwards 2019.
Nosso @LeoPicon está indicado em duas categorias, vamos votar

Crush do Ano: https://www.breaktudo.com/breaktudo-awards-2019-votacao-internet/ …

Clipe de estreia Nacional (Tão Bom ft @eudoncharles): https://www.breaktudo.com/breaktudo-awards-2019-votacao-music-parte-2/ …pic.twitter.com/GYHeRs6Wqp",False
596,o @LeoPicon bem humorado dps de arrancar os sisos até me motiva a tirar logo esses dentes e acabar com a situação (qnd vc vê q o cara é um bom influencer)  ,False
597,"Fulano vai no rolê com gente

Eu:https://twitter.com/LeoPicon/status/1167997027709607936 …",False
598,#NewProfilePicpic.twitter.com/tUmbiAGujY,False
599,Verdade https://twitter.com/justinbieber/status/1167978341959262208 …pic.twitter.com/ACGYNWcGb8,False
600,Mano... eu fico ainda mais feio com essa bochecha inchada quando contrastado com alguém normal pic.twitter.com/owg9YOgroe,False
601,tá parecendo um boneco do minecraft,False
602,sla resolvi copiar o @LeoPicon e saiu issopic.twitter.com/TPyCL3dsm5,False
603,Eu hoje o dia todopic.twitter.com/XNWjODz5TI,False
604,Só sei q o @LeoPicon é a minha religião,False
605,"Eu fui expulso mais cedo do De Férias com Ex pois não estava dentro dos padrões estabelecidos pela produção.

Saí de lá e decidi fazer uma harmonização facial pra ver se eles me querem de volta.pic.twitter.com/NotL7dsqVo",False
606,"To indo tirar 4 sisos de uma vez.

Olha os dois de baixo... 

Se vcs puderem rezar por mim e acender uma vela pra iluminar minha alma. Qualquer coisa é bem vinda pic.twitter.com/3VVwoEADhE",False
607,"Ontem o palco do Galleria mostrou que aguenta peso! Olha esse time! 

@LuccasCarlos + @AdrPollo + Dj Kalfani + Tomim + Mc Pedrinho

Celebrando o lançamento de Prosperidade e Fé

https://youtu.be/Kkt0hK3-POc pic.twitter.com/ioetGy5S7M",False
608,"Ontem eu pedi pro @Fiuk recitar tweets fofos em meu ouvido 

Monstro!pic.twitter.com/B14VJfuR08",False
609,"APPROVE X BLOSSOM ? 
@Joaoguiavila & @n_arashiro 
X
@LeoPicon & Caca Parrapic.twitter.com/rk2H6a4BTw",False
610,"Próximos dias: Recuperação da retirada de 4 cisos e no pré operatório de uma operação no nariz.

Quando posso escolher, prefiro me fuder forte de uma única vez do que ficar se fudendo de leve aos poucos.",False
611,"Eu acordo com mensagens dos meus ídolos no meu celular 

Fico muito feliz pelas amizades que construí com as pessoas que eu sempre fui fã! 

É muito aprendizado conversar e conviver com quem a gente admira!",False
612,"essa é a cara do patrão qdo volta de viagem e descobre que fizemos queima de estoque onde num era pra queimar......

aliás tá rolando 50%OFF em todos os bonés do site......socorro

http://www.justapprove.com.br pic.twitter.com/3fZJ5h5VeZ",False
613,A certeza de que podem vestir R$300.000 no meu corpo que meu valor segue imutável. pic.twitter.com/tl8GQY2NzG,False
614, @Balmainpic.twitter.com/H3PuU3Q6Tr,False
615," Coleção 23 by LP 

Tá rolando promo dessa coleção la no site, qualquer peça com 50% OFF 

Metade do preço 

e não é só pra quem curte basket não

eu nem sei joga a bola pra cima e quero uma kkkkkkkkkkkk <estagiário> 

disponível no nosso site 
http://www.justapprove.com.br pic.twitter.com/YSLiGBhlFo",False
616,"A prova de que Leo Picon (@LeoPicon) é o Crush dos crushs, é ele ser indicado a mais de uma premiação na categoria ""Crush do Ano"". Você quer um ídolo Crush desses?! 

A votação para o #BreakTudoAwards começa dia 01 de setembro.pic.twitter.com/hW2DKHouRZ",False
617,"Hoje eu paguei um micão 

Eu tava bem doido.

Uma mulher pediu pra eu bater uma foto dela e das amigas e eu achei que ela queria uma foto comigo.

Eu agi como se isso estivesse acontecendo até ela desistir e pedir pra outra pessoa tirar ",False
618,Vencendo todos os rounds dessa luta que chamam de vida pic.twitter.com/2JeGMgfK3v,False
619,A lei da gravidade é implacável: máscaras caem!https://twitter.com/krawkmc/status/1166128169138700294 …,False
620,Esse búfalo voltou pro grupo dele e virou o líder do grupo!  https://twitter.com/natureismetaI/status/1163372263665618945 …,False
621,"Q ISSSUUUUU???(?(?
Mano, eu nunca mais entro em nada que tenha água na natureza agora que eu sei que tem um ser desse habitando o mesmo planeta que eu. 

Mano.... ele não me daria chances. Será que esse bicho pode sair de dentro da minha privada enquanto eu cago? 

To assustado https://twitter.com/natureismetaI/status/1165898666290204673 …",False
622,Monstros! Dj D-Lex & Fernandinho Beat Boxpic.twitter.com/2r2LCsNrvX,False
623,Amo essas fotos! https://twitter.com/querojusten/status/1165755318548279296 …,False
624,Se o Junior da Sandy estiver solteiro ele ta na melhor fase da vida dele...,False
625,Eu sou o homem aranhapic.twitter.com/8Hu4sK0YgS,False
626,Campeonato Brasileiro é a melhor liga nacional ,False
627,"VAR do Alê número 19 (no YouTube do desolaoficial ), o melhor programa ruim do mundo !!! Marque seu Amigo(a) que também gosta de um @leopicon !!! em Turner Brasil https://www.instagram.com/p/B1lvDGXBc1G/?igshid=1fz34z2lap3k3 …",False
628,BORA pic.twitter.com/eh1Vqyv6ry,False
629,"Gostam de adesivos?
@JustApprovepic.twitter.com/Fh11r7V1ot",False
630,Uma semana sem te ver ,False
631,"Eu já tive uma rotina que me obrigava a acordar as 05:00 e era torturante. Vivi e venci essa fase.

Agora olho essas pessoas que acordam as 05:00 pq o coach disse que é maneiro... eu fico desacreditado.",False
632,"Bom dia coisas lindas! 

Hoje é sexta total, dia de maldade! Dia de invocar o @Fiuk , dia de ser intencionalmente mais fofo, dia de falar mordendo a bochecha, dar apelidos carinhosos até pro porteiro.

Bom dia portêlo lindo! ",False
633,"Fiquei uns 7 dias sem acesso nenhum ao celular.

A internet é muito tóxica. 

Lugar onde as pessoas mais se agridem.

Se a internet fosse a rua, estaríamos vivendo num mundo apocalíptico em chamas e com pessoas com bastão de beisebol se matando.",False
634,"Voltando de férias 
@LeoPicon @MTVBrasilpic.twitter.com/WrEHiNPIgF",False
635,Moodpic.twitter.com/8S6H4zdmoJ,False
636,Nunca diga nunca ,False
637,pic.twitter.com/xcRivFNi2h,False
638, @Mcrebeccaofcpic.twitter.com/uIu1pfdOV8,False
639,"SIM! @LeoPicon recebeu duas indicações ao @breaktudoawards 2019. 
-Crush do Ano
-Clipe de Estreia Nacional com ""Tão Bom (ft @eudoncharles)""
Isso é incrível, Leo lançou o primeiro clipe recentemente e já recebeu indicação em Premiação pelo trabalho! 
#BreakTudoAwardspic.twitter.com/afz4Jmxm1F",False
640,"‘De Férias com o Ex Brasil: Celebs’: @MTVBrasil divulga lista completa dos participantes da nova temporada; Mc Rebecca, Leo Picon e ex-BBB Hana estão entre os nomes http://bit.ly/2PaS3ed  (Foto: Divulgação/MTV) #ExNaMTV #DeFeriasComOExbrasil #DeFeriasComOExpic.twitter.com/K31dBbz46p",False
641,Um joinha pra vcspic.twitter.com/BGqsTcurCb,False
642,"Esse vídeo ficou fodaaa

https://youtu.be/OkjtCfTXPUI ",False
643,"Estou de saco cheio de ver gente falando q a destruição da Amazônia não tem nada a ver com o Bolsonaro.

Então expliquei muito resumidamente só alguns dos motivos.

A culpa é do Bolsonaro SIM.pic.twitter.com/lQ5Obc1dz5",False
644,"BOM DIA!!! tá desaminado? PARA 

hoje já é quinta feira e amanhã sexta

amanhã vc descansa 
hoje é dia de lutar como uma formiga levando um pão francês inteiro nas costas 

falando em pão francês tem desconto nos moletons no site até amanhã ok 

bjos",False
645,"ENSAIO DE RESPEITO Ft. Pedrita, Thiago Biagi e Ziel Moura 

https://youtu.be/OkjtCfTXPUI 
Deixa o like, se inscreve no canal e aprenda a fazer um ensaio de respeito!",False
646,"HOJE É 19 de AGOSTO!

Dia mundial da FOTOGRAFIA 

vamo la deixa eu pensar em como dar desconto com isso..

ok pensei

posta uma foto legal aqui nos comentários, alguma que você tirou e pensou "" OH MEU DEUS EU SOU UM ARTISTA""

Vou escolher uma e dar um cupom de 50% OFF no site",False
647,Aerolook é o termo mais ridículo que já foi criado,False
648,I wanna thank me,False
649,"Enquanto houverem pessoas que me xingam e me agridem gratuitamente eu terei a certeza que estou no caminho certo! 

O sucesso desperta a ira dos fracassados!

Se me odeia, entra na fila! Se me ama, pode entrar, vc ta na minha lista ",False
650,Eu de sarda hojepic.twitter.com/N51aQBJT1f,False
651,Todo mundo quer gelo mas ninguém quer pôr água na forma,False
0,essa versão >>>>>>> versão do drakehttps://twitter.com/dudaoxx/status/1192140844112973828 …,False
1,"vale a pena ver, tô mo gatapic.twitter.com/xj8XXbD1Fh",False
2,"ATENÇÃO BOIOLAS
hoje 18h20 vou estreiar na Rede Globo com a minha personagem Lili na novela Eramos Seis 
Deixem a TV ligadona todo dia a partir de hoje nesse horário, se estiverem afim de ver minha cara em rede nacional 
bj adoro vcs",False
